town,buffer,wateryear,firehighdays_bi90,firehighdays_erc90,firehighdays_bi95,firehighdays_erc95,fireseverity_bi90,fireseverity_erc90,firesummerhighdays_bi90,firesummerhighdays_erc90,firestart_wyday_bi,firestart_wyday_erc,firestart_any_bi90,firestart_any_erc90,firestart_k2_erc90,firestart_k3_erc90,firestart_k3_bi90,firemaxrun_bi,firemaxrun_erc,fireseasonlength_bi,fireseasonlength_erc,firepeak_bi,firepeak_erc,firep95_erc,meananntemp,meanminanntemp,meanmaxanntemp,maxminjjatemp,maxmaxjjatemp,meanjjatemp,frostdays,summerdays,tmaxgt90thdays,tmingt90thdays,durtmaxgt90th,gsstartdoy,gsenddoy,gslength,meananomanntemp,meanminanomanntemp,meanmaxanomanntemp,maxminanomjjatemp,maxmaxanomjjatemp,meananomjjatemp,annualprecip,annualeto,annualpwd,coolseasonprecip,coolseasondrydays1mm,maxdrydur,maxcoolseasondrydur,preciponsetwydoy,precipCOMwydoy,annualanomprecip,annualanometo,annualanompwd,coolseasonanomprecip
Juliaetta,10mibuffer,1990,21,41,12,26,59.113868775721386,188.10481318181868,0,0,60,59,60,59,59,59,60,13,16,129,303,57.19331276889221,72.21716581118389,65.69547209853258,10.759849097479636,4.690168458241928,16.829529736717344,19.228031388088027,37.002513036328025,19.935775137422837,99,88,64,59,15,277,269,-8,0.9120465710152946,0.8623569861294176,0.9617361559011718,7.957086996577688,7.646696693481541,0.021628585777903598,583.3154694135586,1066.5000143507464,-483.18454493718775,320.4947445769855,107,36,15,21,159.16337260511287,-24.59004995008429,6.972088197482114,-31.5621381475664,-88.33103915992726
Juliaetta,10mibuffer,1991,24,77,9,59,59.11296927274356,421.83196278250233,0,0,109,74,67,66,68,74,109,7,28,297,298,56.61040450879564,69.16762611783307,64.77145304670387,9.257374357701543,3.1797327973852587,15.335015918017827,17.39171823986902,35.79644637643304,18.758771631330006,103,80,42,33,11,109,269,160,-0.5904281687627982,-0.6480786747272511,-0.5327776627983453,5.511463974607219,6.387290855035811,-1.1553749203149277,605.8271776315963,1052.967204580134,-447.14002694853764,373.18069723886026,96,41,11,15,138.66025525076458,-2.07834173204663,-6.5607215731302,4.482379841083571,-35.64508649805251
Juliaetta,10mibuffer,1992,49,89,32,53,224.70768904324453,484.2036188221539,7,15,1,1,1,1,1,1,1,11,22,250,267,56.43048105723299,70.09087027032311,65.59973154024047,10.626509767165114,4.173699209000936,17.07932032532929,19.247503231325027,37.75963227732103,19.806608027201268,111,94,81,55,29,274,270,-4,0.7968754096360725,0.36292801041344486,1.2308228088587003,7.771741631595662,11.532515096961415,-0.10753852444366721,521.1149580371401,1121.498741377961,-600.383783340821,294.7650923983018,116,32,32,35,166.36127462790256,-89.4188243918345,60.66794887175386,-150.08677326358836,-116.68895440394259
Juliaetta,10mibuffer,1993,7,27,1,7,12.658219863520923,58.93001929160998,0,0,126,121,25,25,25,121,126,3,11,135,153,49.31735739734546,58.47274869178182,51.2703685342112,8.454666990569082,2.6129507358147324,14.296383245323431,15.429236315779008,33.580219128349995,16.69824212096843,120,68,27,24,0,275,269,-6,-1.3931355358952597,-1.2148607362977775,-1.571410335492742,6.244628394416045,6.980302374919109,-3.2159044306765052,604.7513454502398,967.5579689940406,-362.8066235438008,295.5910944676598,104,16,14,30,167.44530184047798,-3.154173913403107,-91.9699571592236,88.81578324582048,-113.23468926925297
Juliaetta,10mibuffer,1994,29,91,16,52,129.29313267611317,408.1192102843404,1,3,37,35,37,35,35,35,37,7,16,294,327,62.65357554988782,81.45909165931273,75.70220551527099,10.275464152364277,3.69602216526584,16.854906139462717,21.41414897066602,39.45632308304903,20.01185387467977,112,103,70,51,13,274,269,-5,0.4276616258999364,-0.13178930684666998,0.9871125586465428,8.11916141699703,8.030372185637184,0.09770732303483465,409.9141603451518,1139.0037710164904,-729.0896106713386,237.872960351272,131,41,21,61,153.0342829890274,-197.99135901849112,79.47584486322631,-277.4672038817174,-170.95282338564073
Juliaetta,10mibuffer,1995,9,15,5,1,24.692428338907398,23.37934186612933,0,1,3,232,3,8,91,232,3,3,6,229,235,52.206927075919204,60.8807962620689,53.686234178554656,9.203985292204448,3.3141024646139003,15.093868119794996,18.18305885154001,33.960643315136,17.922941266319693,118,73,26,26,0,274,268,-6,-0.6438172342598939,-0.5137090074986097,-0.7739254610211782,5.54015589197561,4.791533448025433,-1.9912052853252413,746.013242835819,1002.0187939386323,-256.00555110281323,465.5210168951999,91,30,30,27,154.38791559473162,138.10772347217608,-57.50913221463196,195.61685568680804,56.69523315828715
Juliaetta,10mibuffer,1996,1,0,0,0,1.4766604481349255,0,0,0,NA,NA,169,NA,NA,NA,NA,1,0,NA,NA,60.75377713040824,70.06193558033482,64.91755287666332,9.002018363468213,3.0495429312358664,14.954493795700559,21.616072726845005,38.31527121444702,19.342406198602806,101,69,31,29,0,96,270,174,-0.8276159940608288,-0.7612282673516241,-0.8940037207700334,6.8493903285381545,7.4846504241652845,-0.5717403530421304,817.9412392208059,979.4337516271293,-161.49251240632339,559.9380286802206,89,31,13,3,133.32468492296678,207.4074567918313,-81.39704087907786,288.80449767090914,148.48398187797616
Juliaetta,10mibuffer,1997,0,1,0,0,0,1.0361426141346826,0,0,NA,NA,NA,232,NA,NA,NA,0,1,NA,NA,51.97337949134295,62.30387031588484,53.95308626949803,9.379990668073777,3.6134837257237855,15.146497610423767,19.163217040956,36.57538882784502,19.00241903989661,112,88,14,38,0,275,269,-6,-0.467811858390565,-0.2143277463887243,-0.7212959703924057,6.830659223086554,7.741115134657772,-0.9117275117483273,865.9933604575349,980.4945959206938,-114.50123546315888,590.1339115491235,85,21,21,14,143.10885626775607,258.08784109389194,-79.03333023257046,337.1211713264624,181.3081278122107
Juliaetta,10mibuffer,1998,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,54.78287593111553,73.37570200690419,63.786729292498336,10.42524920322345,4.322683941863902,16.527814464583,19.065069734035035,38.794000388476036,20.540114502025382,109,92,37,35,0,110,269,159,0.5774466767591081,0.49487246975139176,0.6600208837668246,5.495884035468009,7.129967992170744,0.6259679503804464,637.8446583913575,1005.7676967695512,-367.9230383781937,344.2853164024798,113,42,10,9,163.82154686829188,29.939139027714532,-53.76022938371297,83.6993684114275,-64.54046733443295
Juliaetta,10mibuffer,1999,4,6,2,0,9.472263098838745,12.329993901300702,0,0,236,NA,236,79,238,NA,236,3,2,128,285,56.85303175281099,70.51869304924372,62.54137852517259,9.091060607570935,3.1084819930773895,15.07363922206448,19.66322498677704,38.412467173064044,18.532268866587195,121,75,21,18,0,136,264,128,-0.7567419188934065,-0.7193294790351202,-0.7941543587516927,6.678612442873556,9.041605854427566,-1.381877685057738,652.2748250724215,1006.1655217867057,-353.8906967142841,504.9892566996944,86,22,13,36,129.20248286552587,44.36930570877867,-53.36240436655848,97.73171007533715,96.16347296278168
Juliaetta,10mibuffer,2000,16,23,7,11,46.73664309743927,101.97289923633912,3,0,3,1,3,1,1,1,3,5,11,330,47,63.56190113129617,77.5112215229472,72.52580752762492,9.920380996160114,3.941204185260033,15.899557807060196,17.937605837448018,38.30041949790001,18.951761725661232,113,76,27,32,0,275,270,-5,0.09074663863107298,0.13043298667254266,0.05106029058960331,4.594963733599835,8.106642397111731,-0.9623848259837025,663.5639656649907,1027.0151894911303,-363.45122382613954,443.4800104881168,68,51,15,9,150.90098150654546,53.030183236016086,-33.81560301507697,86.84578625109305,32.025963685872355
Juliaetta,10mibuffer,2001,4,4,0,1,8.645230682631052,3.8432322403368744,0,0,354,NA,232,234,234,NA,354,3,2,124,122,56.89899643178715,68.3815473038856,65.63606903107629,9.025905709823101,2.8459735651767915,15.205837854469411,19.56044364520301,37.212532655215,18.95759471302012,140,90,23,25,6,281,269,-12,-0.82189681664124,-0.9818379069357184,-0.6619557263467617,6.633479717661256,7.223907127630596,-0.9565518386248145,441.95161056565905,981.8392371842536,-539.8876266185946,263.27420856235693,119,29,10,1,148.15710233243175,-165.95390879798387,-77.68868896901049,-88.26521982897339,-145.55157517455578
Juliaetta,10mibuffer,2002,1,0,0,0,8.699577640669531e-5,0,1,0,NA,NA,317,NA,NA,NA,NA,1,0,NA,NA,62.8327160498716,69.6501208535508,61.51633276112934,9.143645834940779,3.1706648039686853,15.116626865912872,21.642951840612,39.80061570823801,19.090304275166908,128,77,23,23,0,274,268,-6,-0.70415669152356275,-0.6571466681438245,-0.751166714903301,8.751893390461642,9.637148743391656,-0.8238422764780265,613.3911462770142,992.9393628742904,-379.5482165972762,440.4124860622307,98,14,10,11,136.922749564709,5.485626913371298,-66.58856327897382,72.07419019234511,31.586702325317965
Juliaetta,10mibuffer,2003,5,7,1,0,8.12632011784098,5.47744577409237,2,0,NA,NA,25,23,25,NA,NA,2,2,247,36,61.91326265069082,84.80515063367018,70.70696716569506,10.253736126590733,4.073178323248028,16.43429392993344,20.415314493450012,40.405734719983,20.838935450588234,108,96,35,42,0,278,269,-9,0.40593360012639124,0.24536685113551793,0.5665003491172645,7.2038815021168165,10.293746337100718,0.9247888989432993,599.2990363068027,1051.1479272160796,-451.84889090927686,430.23207500154473,107,25,23,29,152.68761169976625,-8.606483056840199,-8.379998937184585,-0.22648411965561444,21.406291264632
Juliaetta,10mibuffer,2004,9,26,3,4,18.867426252670157,42.903094663881525,0,0,NA,31,7,8,28,31,NA,2,9,167,185,51.24557350347434,73.2103414028037,60.169163949611615,9.841499727294217,3.829925152694629,15.853074301893804,19.72077451452003,37.58472926815,20.026809770608484,121,80,35,35,0,274,270,-4,0.011865369765175316,0.019153954107138566,0.004576785423212083,7.512750306438969,7.435646545400427,0.11266321896355071,628.6481825309619,1023.9987873742105,-395.35060484324856,345.533416298634,99,23,23,42,170.6221610663089,18.1144001019873,-36.8320051319967,54.946405233984,-65.92063050361044
Juliaetta,10mibuffer,2005,28,56,11,36,78.58521750427583,306.17470291543543,4,1,86,86,86,86,86,86,86,6,31,245,225,63.3002796996545,82.82886678125278,73.22242529440467,9.929528921430515,3.7038944480596117,16.15516339480142,19.801144810357016,37.86278178020501,19.1112451582047,109,75,47,23,8,275,269,-6,0.08172639496617336,-0.12391702405289841,0.28736981398524514,6.180389146961659,9.709142800065187,-0.8029013934402358,470.16643747206314,1054.2825326361692,-584.1160951641061,258.98303888675633,125,37,17,18,154.8370064119237,-137.7390818915798,-5.245393517094903,-132.4936883744849,-149.8427448501564
Juliaetta,10mibuffer,2006,6,17,1,5,8.767409175293782,30.343595485203693,2,0,NA,74,73,74,74,74,NA,1,6,272,267,67.2052179403675,79.05777541981026,74.91609907133152,9.992391998308381,3.7833989298102906,16.201385066806473,20.817201597448047,39.986444217627024,20.27065622528254,107,95,37,42,0,284,269,-15,0.14458947184403975,-0.044412542302219166,0.3335914859902987,7.772594831924408,7.8562851177899375,0.35650967363760533,630.0601963341894,1096.7354864136573,-466.6752900794679,414.41380066178664,105,29,16,1,143.35401573837498,22.154676970546515,37.207560260393116,-15.052883289846601,5.588016924873914
Juliaetta,10mibuffer,2007,11,16,4,1,33.99347108179597,21.159628271310524,8,10,308,227,91,185,185,227,308,5,3,258,132,67.81011071594892,84.27944560766856,78.00578541515347,9.909721751896559,3.708801571311395,16.110641932481723,19.349838252395045,40.24429991817203,20.447881700040494,104,88,32,32,0,274,268,-6,0.06191922543221759,-0.11900990080111523,0.24284835166555044,6.749073275475762,10.080832953325675,0.5337351483955598,522.749792304413,1120.981527132718,-598.231734828305,403.91013319000297,103,48,22,16,119.82656392232063,-85.15572705922993,61.453600979453775,-146.6093280386837,-4.915650546909763
Juliaetta,10mibuffer,2008,9,13,4,5,21.617924710332986,36.32519010754988,2,0,41,34,36,34,34,34,41,4,11,269,187,66.83571370559902,76.40390566285306,70.72694397217839,9.023985201787818,3.155848181831937,14.8921222217437,20.351617638891014,38.54890253445001,18.889009065858104,138,81,28,24,0,280,270,-10,-0.8056491557412229,-0.6549230167555534,-0.9563752947268923,8.709306110311656,8.32306275418221,-1.0251374857868303,591.7204654983112,1035.2670159379409,-443.54655043962964,407.4413955753582,94,29,24,17,147.71858301750257,-18.813316930663436,-25.563776568266377,6.75045963760294,-4.012651226886253
Juliaetta,10mibuffer,2009,14,18,3,9,30.518855986198783,67.75710771228964,0,1,23,26,23,26,26,26,23,7,6,337,334,59.51211170767399,75.99477247811335,62.086957981240076,9.701702622080656,3.6089453579064363,15.794459886254877,18.264158060803027,37.27939576956902,20.00780828062201,125,97,31,32,6,275,269,-6,-0.1460999043836844,-0.21886611420607358,-0.07333369456129521,5.52650898123756,7.319529210067355,0.0936617289770786,628.7263492180355,1074.632259363676,-445.9059101456405,423.0401720452585,112,23,12,33,148.73403968142094,20.820829854392535,15.104333210411692,5.716496643980843,14.214388308345757
Juliaetta,10mibuffer,2010,44,64,27,31,190.72834194449027,203.50048869966662,7,5,65,64,10,8,10,64,65,8,14,321,321,68.8253478734666,79.49715333837285,71.36223141004297,9.3149238793879,3.7978043681578364,14.832043390617963,17.078561286639,35.497394080836045,18.630996838283153,101,71,24,33,0,288,269,-19,-0.5328786470764421,-0.030007103954673656,-1.0357501901982105,4.503568308346557,6.681632036950511,-1.2831497133617817,533.7206204466753,1035.8070828539971,-502.08646240732185,261.63633240451816,119,60,11,14,167.9995309413121,-74.18489891696764,-23.72084329926698,-50.46405561770066,-147.1894513323946
Juliaetta,10mibuffer,2011,7,12,3,6,10.425789491661284,58.419521264384244,0,0,NA,339,19,339,339,339,NA,2,9,345,20,66.43930787033977,88.01984179318889,74.58152829377707,8.930369027023387,2.882962012335586,14.977776041711186,18.162429942062033,35.827060747760015,18.14514609316554,125,79,27,25,7,274,269,-5,-0.9174334994409555,-0.9448494597769241,-0.8900175391049869,6.195497108525753,7.18556916339244,-1.7690004584793964,712.0956390528983,1010.1392200860378,-298.0435810331395,472.13361224896437,89,54,12,24,140.5114684021643,104.1901196892554,-49.38870606722644,153.57882575648182,63.30782851205164
Juliaetta,10mibuffer,2012,44,56,16,38,139.848032362091,333.7761144237546,3,0,95,39,39,1,39,39,95,21,18,327,365,66.02376196160644,86.20169182314098,76.54760985229885,9.958384759245812,3.5960259656655995,16.320743552826023,18.194937602322,39.041316492199996,19.536782893895825,129,93,39,31,0,274,270,-4,0.12875040171677044,-0.21474523292189113,0.47224603635543205,5.0931508454950105,8.696709499687945,-0.3773636577491084,634.4211874957583,1081.845201060504,-447.4240135647457,433.6073895649457,112,72,16,6,152.34124263467467,23.887405066783725,21.014408554296832,2.8729965124868926,22.15334276270128
Juliaetta,10mibuffer,2013,17,40,10,20,90.9467095714385,212.01552487638833,8,11,1,1,1,1,1,1,1,9,12,300,300,68.36997617110447,89.03912855579009,71.38860951991963,10.310324315534404,4.1219129844222655,16.498735646646544,20.810026883744,37.424304125941035,20.803385073861943,131,95,46,48,13,282,262,-20,0.46252178907006264,0.2941015123097552,0.63094206583037,9.766343192305142,9.512533760549243,0.8892385222170073,618.4482497062401,1086.0141190617533,-467.5658693555132,375.32666777380825,110,83,83,16,153.38132055963314,10.542730342597169,26.486192908489027,-15.943462565891858,-33.499115963104494
Juliaetta,10mibuffer,2014,32,38,14,21,97.05859559782142,137.7152277954446,13,13,107,106,91,106,106,106,107,7,12,263,250,72.58498251186595,83.93143735058007,76.43294321312302,9.851850159028176,4.161398558183072,15.542301759873279,18.844599658079005,37.88740266720805,20.803498770859836,109,96,23,38,0,96,269,173,0.0040476325638338926,0.33358708607056264,-0.32549182094289486,5.783725024560733,7.010868391588357,0.8893522192148999,517.2563382038976,1073.8852418134018,-556.6289036095042,353.46004948871496,116,33,24,38,155.32105266782915,-90.64918115974535,14.357315660137694,-105.00649681988304,-55.365734248197796
Juliaetta,10mibuffer,2015,88,120,54,88,439.7061691679596,907.502882132516,55,67,44,46,44,8,46,46,44,29,29,320,356,76.51085361588962,93.83960137821762,88.36703886677446,11.618626262464884,5.658217697014586,17.579034827915184,22.10781563095702,40.429926295792995,21.9852446191966,66,101,79,92,8,274,269,-5,1.7708237360005423,1.830406224902076,1.7112412470990086,10.2232583375879,12.98927868517644,2.0710980675516653,546.0216672784844,1184.0885677748956,-638.0669004964112,404.19455461160675,117,49,16,23,134.09727569380055,-61.88385208515856,124.56064162163135,-186.4444937067899,-4.63122912530601
Juliaetta,10mibuffer,2016,27,43,15,20,92.61642462870275,156.22571175764057,2,2,1,1,1,1,1,1,1,10,17,332,250,61.94649527043417,75.06623817608536,65.94718045112782,10.842052599549993,4.8221335707534365,16.86197162834655,18.194386931389033,37.07302635798004,19.44315255593149,72,91,58,67,12,274,270,-4,1.0124182420209507,1.0113623721659462,1.0134741118759554,9.430355069369575,13.322074537934707,-0.4709939957134435,613.1615238767565,1103.5137878108355,-490.352263934079,458.7694064426374,104,28,19,30,138.3039388417384,2.6277414477819065,42.68299530462843,-40.05525385684652,47.315359640392934
Juliaetta,10mibuffer,2017,20,45,8,29,59.08850829626145,206.81358126452497,5,17,334,94,95,92,94,94,334,9,25,253,256,68.3573126364298,88.51894251758428,83.2896095076401,9.748864722760397,3.8911043346208634,15.606625110899929,17.60910819805605,38.64657922079101,21.129850693403945,106,98,33,37,6,307,269,-38,-0.09893780370394521,0.06329286250835348,-0.2611684699162439,5.685398767165573,11.362178953178319,1.215704141759011,753.1927596025934,1085.2985806252266,-332.1058210226332,572.4338461253434,83,58,16,7,132.3288368479523,145.28724023895037,25.77065447196243,119.51658576698794,163.60806238843065
Juliaetta,10mibuffer,2018,12,19,2,4,22.411111241383626,34.760110022846604,6,10,311,72,70,72,72,72,311,4,5,286,291,66.7110599078341,83.8370118845501,78.36417171962162,9.92819631660692,3.9854278782755355,15.870964754938305,19.057855380047044,41.12626811824805,19.789537532614,105,81,35,33,0,112,269,157,0.08039379014257864,0.1576164061630255,0.003171174122131779,5.574777027382565,10.202238343212553,-0.12460901903093514,678.1837259391949,1071.5450400191232,-393.3613140799283,492.09529499123033,105,57,16,12,125.86771082633184,70.27820657555196,12.017113865858974,58.26109270969299,83.26951125431758
Juliaetta,10mibuffer,2019,5,17,2,4,14.483944376608521,56.34348956130512,1,0,NA,18,18,18,18,18,NA,2,7,241,202,61.827577007033696,81.62211981566821,70.32822701916079,9.34722946825198,3.5014433811359047,15.193015555368055,17.755272634406026,37.11441762749803,19.613062203718318,120,88,24,25,0,290,265,-25,-0.5005730582123623,-0.3263680909766052,-0.6747780254481194,6.261002754052589,8.268373470104873,-0.30108434792661753,611.3439731503138,1033.4451855961454,-422.1012124458316,369.05332290538246,106,35,35,27,151.01904213034643,3.4384537866708618,-26.082740557118722,29.521194343789585,-39.772460831530275
Juliaetta,10mibuffer,2020,40,77,21,42,110.64880378137646,240.89528297538305,2,5,27,29,27,29,29,29,27,9,20,324,322,70.83184574339074,82.56252728595683,79.6934392432695,9.701785981649108,3.6419944307882988,15.761577532509918,20.275274057178024,38.935483659277,19.17242364962574,122,86,34,23,0,109,270,161,-0.12784837587993295,-0.1687767677991919,-0.08691998396067399,7.784524327772571,8.076359912527565,-0.7417229020191957,553.1356784083943,1076.9015763921232,-523.7658979837289,372.24864198489735,115,42,20,19,147.04182244912306,-57.39810402058032,16.070783885916015,-73.46888790649633,-39.20540481734708
